sale_id,date,store,region,category,units,revenue
S1986,2025-07-12,Riccarton,Canterbury,Grocery,9,1445.97
S1987,2025-10-02,Queen St,Auckland,Apparel,11,1559.05
S1988,2025-07-08,George St,Otago,Apparel,12,2720.46
S1989,2025-07-02,Queen St,Auckland,Electronics,1,295.79
S1990,2025-10-02,Lambton,Wellington,Apparel,10,1881.81
S1991,2025-04-08,Lambton,Wellington,Grocery,7,1309.66
S1992,2025-02-15,Lambton,Wellington,Electronics,11,2207.88
S1993,2025-10-06,George St,Otago,Electronics,3,463.26
S1994,2025-05-19,Hamilton Central,Waikato,Electronics,3,585.86
S1995,2025-09-21,George St,Otago,Beauty,12,1389.0
S1996,2025-05-25,Lambton,Wellington,Apparel,8,1156.2
S1997,2025-02-28,George St,Otago,Home,9,1425.68
S1998,2025-06-08,Queen St,Auckland,Home,11,1243.12
S1999,2025-11-07,Hamilton Central,Waikato,Electronics,4,1073.59
S2000,2025-11-09,Queen St,Auckland,Home,8,384.92
S2001,2025-02-22,Lambton,Wellington,Electronics,4,910.91
S2002,2025-11-14,George St,Otago,Beauty,7,1252.24
S2003,2025-04-22,George St,Otago,Electronics,11,730.44
S2004,2025-02-28,Queen St,Auckland,Grocery,3,246.67
S2005,2025-09-03,Lambton,Wellington,Home,8,354.4
S2006,2025-06-24,Lambton,Wellington,Electronics,8,915.97
S2007,2025-08-04,Queen St,Auckland,Home,4,628.39
S2008,2025-04-11,George St,Otago,Electronics,5,520.63
S2009,2025-01-16,Lambton,Wellington,Apparel,4,557.86
S2010,2025-08-20,Riccarton,Canterbury,Apparel,3,372.2
S2011,2025-06-21,Hamilton Central,Waikato,Grocery,6,1271.41
S2012,2025-10-10,Lambton,Wellington,Beauty,3,292.35
S2013,2025-10-22,Queen St,Auckland,Grocery,10,1444.58
S2014,2025-07-17,Hamilton Central,Waikato,Home,7,839.27
S2015,2025-02-15,Queen St,Auckland,Electronics,5,473.6
S2016,2025-05-17,Riccarton,Canterbury,Apparel,2,368.16
S2017,2025-03-23,Lambton,Wellington,Grocery,7,1830.35
S2018,2025-08-08,George St,Otago,Electronics,5,199.3
S2019,2025-01-08,Lambton,Wellington,Grocery,8,1443.2
S2020,2025-05-21,Lambton,Wellington,Grocery,2,217.51
S2021,2025-06-23,Queen St,Auckland,Electronics,3,168.55
S2022,2025-01-14,Hamilton Central,Waikato,Home,12,3263.82
S2023,2025-11-04,Riccarton,Canterbury,Grocery,5,516.65
S2024,2025-07-01,Queen St,Auckland,Apparel,3,686.39
S2025,2025-06-21,Hamilton Central,Waikato,Electronics,3,266.48
S2026,2025-10-08,Hamilton Central,Waikato,Home,9,1573.76
S2027,2025-10-07,Queen St,Auckland,Electronics,10,2647.93
S2028,2025-12-03,Queen St,Auckland,Beauty,11,847.92
S2029,2025-08-03,George St,Otago,Electronics,5,1308.08
S2030,2025-05-02,George St,Otago,Beauty,10,702.13
S2031,2025-10-07,George St,Otago,Electronics,5,791.24
S2032,2025-07-13,Riccarton,Canterbury,Home,10,551.61
S2033,2025-03-16,Riccarton,Canterbury,Home,12,3330.22
S2034,2025-03-02,Riccarton,Canterbury,Home,3,663.37
S2035,2025-08-16,Lambton,Wellington,Apparel,2,405.6
S2036,2025-11-08,George St,Otago,Home,8,1324.81
S2037,2025-06-28,Hamilton Central,Waikato,Home,1,227.65
S2038,2025-03-07,Riccarton,Canterbury,Grocery,5,1442.13
S2039,2025-08-03,Lambton,Wellington,Beauty,5,665.41
S2040,2025-06-08,Queen St,Auckland,Apparel,5,1262.7
S2041,2025-11-05,Queen St,Auckland,Electronics,11,1666.0
S2042,2025-06-01,George St,Otago,Electronics,12,1332.09
S2043,2025-08-21,Queen St,Auckland,Grocery,6,701.83
S2044,2025-04-13,George St,Otago,Grocery,9,546.31
S2045,2025-03-18,George St,Otago,Apparel,8,1197.02
S2046,2025-10-26,Riccarton,Canterbury,Home,12,2992.29
S2047,2025-06-20,George St,Otago,Home,3,586.15
S2048,2025-09-17,George St,Otago,Electronics,9,703.25
S2049,2025-09-11,Riccarton,Canterbury,Home,6,1540.47
S2050,2025-12-06,Riccarton,Canterbury,Grocery,6,555.94
S2051,2025-04-09,George St,Otago,Electronics,6,607.48
S2052,2025-12-01,Riccarton,Canterbury,Home,11,907.89
S2053,2025-03-03,Lambton,Wellington,Beauty,7,911.19
S2054,2025-10-01,Riccarton,Canterbury,Beauty,12,212.89
S2055,2025-09-10,George St,Otago,Grocery,6,1052.93
S2056,2025-08-07,Hamilton Central,Waikato,Electronics,1,283.11
S2057,2025-07-27,Lambton,Wellington,Electronics,1,24.0
S2058,2025-09-13,George St,Otago,Apparel,3,618.71
S2059,2025-08-12,Riccarton,Canterbury,Electronics,7,1598.72
S2060,2025-10-01,Queen St,Auckland,Home,9,397.28
S2061,2025-04-09,George St,Otago,Apparel,6,1071.85
S2062,2025-08-25,Lambton,Wellington,Home,8,1140.7
S2063,2025-06-12,Queen St,Auckland,Home,7,895.16
S2064,2025-10-06,Queen St,Auckland,Electronics,9,1965.49
S2065,2025-08-17,Riccarton,Canterbury,Beauty,12,991.44
S2066,2025-02-22,Queen St,Auckland,Electronics,2,143.49
S2067,2025-03-01,Hamilton Central,Waikato,Electronics,6,1256.73
S2068,2025-05-14,Queen St,Auckland,Electronics,1,86.33
S2069,2025-10-01,Hamilton Central,Waikato,Electronics,4,1065.98
S2070,2025-11-03,Riccarton,Canterbury,Home,7,1944.99
S2071,2025-02-10,Lambton,Wellington,Home,3,458.06
S2072,2025-01-13,George St,Otago,Beauty,8,111.83
S2073,2025-09-28,Lambton,Wellington,Electronics,5,1457.85
S2074,2025-01-03,Riccarton,Canterbury,Grocery,1,262.48
S2075,2025-02-14,George St,Otago,Grocery,2,379.58
S2076,2025-03-04,Riccarton,Canterbury,Beauty,3,302.0
S2077,2025-02-09,Queen St,Auckland,Home,8,1515.43
S2078,2025-11-19,Hamilton Central,Waikato,Apparel,3,241.86
S2079,2025-09-01,Hamilton Central,Waikato,Grocery,4,998.32
S2080,2025-01-17,Lambton,Wellington,Electronics,12,1436.91
S2081,2025-05-11,Queen St,Auckland,Home,7,1945.82
S2082,2025-06-15,George St,Otago,Electronics,8,2010.31
S2083,2025-03-25,George St,Otago,Grocery,9,2574.37
S2084,2025-01-03,Lambton,Wellington,Electronics,3,299.93
S2085,2025-07-26,Queen St,Auckland,Apparel,8,1054.38
S2086,2025-11-24,Queen St,Auckland,Home,1,162.93
S2087,2025-07-16,Lambton,Wellington,Beauty,12,1854.39
S2088,2025-08-17,Queen St,Auckland,Beauty,10,1223.11
S2089,2025-08-15,Hamilton Central,Waikato,Electronics,6,1127.4
S2090,2025-12-20,Lambton,Wellington,Electronics,5,1476.52
S2091,2025-04-07,Lambton,Wellington,Grocery,4,49.5
S2092,2025-05-10,Lambton,Wellington,Grocery,7,1531.19
S2093,2025-10-10,Hamilton Central,Waikato,Apparel,11,2847.35
S2094,2025-07-25,Riccarton,Canterbury,Home,5,1078.92
S2095,2025-02-12,Riccarton,Canterbury,Home,5,305.75
S2096,2025-08-12,George St,Otago,Beauty,5,352.1
S2097,2025-04-16,Queen St,Auckland,Beauty,10,2921.41
S2098,2025-03-13,Lambton,Wellington,Apparel,2,552.2
S2099,2025-11-08,Queen St,Auckland,Grocery,6,253.91
S2100,2025-05-21,George St,Otago,Grocery,1,172.67
S2101,2025-07-09,George St,Otago,Home,9,1861.85
S2102,2025-08-20,George St,Otago,Grocery,5,1043.78
S2103,2025-08-18,Lambton,Wellington,Electronics,10,932.01
S2104,2025-10-06,Hamilton Central,Waikato,Grocery,5,484.87
S2105,2025-05-25,Lambton,Wellington,Electronics,5,762.83
S2106,2025-11-06,George St,Otago,Home,11,1160.7
S2107,2025-11-09,Queen St,Auckland,Apparel,4,901.63
S2108,2025-02-22,George St,Otago,Grocery,8,2384.26
S2109,2025-12-13,Queen St,Auckland,Home,6,1617.74
S2110,2025-11-19,Riccarton,Canterbury,Home,1,190.74
S2111,2025-08-01,Lambton,Wellington,Apparel,7,1300.78
S2112,2025-09-26,Lambton,Wellington,Home,6,1021.77
S2113,2025-02-11,Lambton,Wellington,Home,5,306.9
S2114,2025-01-20,Hamilton Central,Waikato,Apparel,1,122.75
S2115,2025-09-06,George St,Otago,Grocery,7,1028.95
S2116,2025-06-01,Queen St,Auckland,Beauty,9,897.16
S2117,2025-08-07,Queen St,Auckland,Grocery,8,1118.07
S2118,2025-12-08,George St,Otago,Apparel,11,645.23
S2119,2025-02-03,George St,Otago,Beauty,12,1722.28
S2120,2025-06-15,Lambton,Wellington,Grocery,2,127.32
S2121,2025-04-14,Hamilton Central,Waikato,Home,2,203.96
S2122,2025-11-26,George St,Otago,Grocery,9,773.92
S2123,2025-09-08,Lambton,Wellington,Apparel,2,579.2
S2124,2025-10-03,Hamilton Central,Waikato,Beauty,12,479.29
S2125,2025-04-16,Lambton,Wellington,Grocery,7,1684.99
S2126,2025-03-17,Queen St,Auckland,Electronics,8,595.69
S2127,2025-08-15,Riccarton,Canterbury,Electronics,4,102.31
S2128,2025-04-07,Riccarton,Canterbury,Electronics,7,2078.58
S2129,2025-07-09,Hamilton Central,Waikato,Electronics,1,139.68
S2130,2025-03-21,Lambton,Wellington,Apparel,9,1768.36
S2131,2025-07-26,Hamilton Central,Waikato,Apparel,7,702.43
S2132,2025-02-01,George St,Otago,Beauty,2,430.6
S2133,2025-10-21,George St,Otago,Beauty,9,2157.7
S2134,2025-02-22,George St,Otago,Grocery,1,227.57
S2135,2025-05-06,George St,Otago,Beauty,2,36.49
S2136,2025-05-10,Lambton,Wellington,Electronics,9,261.03
S2137,2025-10-26,Riccarton,Canterbury,Apparel,3,446.37
S2138,2025-12-01,George St,Otago,Beauty,5,957.79
S2139,2025-10-22,Queen St,Auckland,Home,5,319.06
S2140,2025-07-08,Hamilton Central,Waikato,Apparel,7,453.47
S2141,2025-02-02,Riccarton,Canterbury,Beauty,2,314.11
S2142,2025-12-12,Hamilton Central,Waikato,Beauty,3,835.57
S2143,2025-04-18,Queen St,Auckland,Apparel,11,2172.13
S2144,2025-07-14,George St,Otago,Electronics,4,54.56
S2145,2025-04-21,Hamilton Central,Waikato,Electronics,2,303.24
S2146,2025-12-24,Lambton,Wellington,Grocery,10,1180.6
S2147,2025-12-10,George St,Otago,Beauty,5,71.12
S2148,2025-04-03,Queen St,Auckland,Home,2,22.36
S2149,2025-11-20,Riccarton,Canterbury,Electronics,4,368.1
S2150,2025-06-27,George St,Otago,Home,2,41.16
S2151,2025-06-18,Hamilton Central,Waikato,Beauty,3,146.01
S2152,2025-03-17,Lambton,Wellington,Electronics,3,711.9
S2153,2025-05-16,Riccarton,Canterbury,Electronics,2,307.28
S2154,2025-02-26,Riccarton,Canterbury,Beauty,12,3102.83
S2155,2025-05-18,Hamilton Central,Waikato,Home,6,513.58
S2156,2025-09-27,Queen St,Auckland,Home,12,1910.92
S2157,2025-02-03,Riccarton,Canterbury,Home,4,47.96
S2158,2025-09-08,Hamilton Central,Waikato,Beauty,10,343.78
S2159,2025-07-04,Lambton,Wellington,Home,5,1474.56
S2160,2025-03-02,Queen St,Auckland,Grocery,9,2239.58
S2161,2025-03-21,Queen St,Auckland,Beauty,8,817.22
S2162,2025-05-08,Hamilton Central,Waikato,Electronics,4,954.7
S2163,2025-01-14,Lambton,Wellington,Grocery,4,174.31
S2164,2025-11-16,Hamilton Central,Waikato,Grocery,12,3103.09
S2165,2025-01-22,Riccarton,Canterbury,Grocery,11,3012.63
S2166,2025-09-11,Lambton,Wellington,Apparel,5,730.86
S2167,2025-12-20,Queen St,Auckland,Beauty,2,258.97
S2168,2025-08-28,Hamilton Central,Waikato,Grocery,10,1837.2
S2169,2025-06-11,Queen St,Auckland,Apparel,1,221.41
S2170,2025-03-27,Lambton,Wellington,Beauty,5,1216.98
S2171,2025-08-12,Hamilton Central,Waikato,Apparel,3,349.17
S2172,2025-11-03,Hamilton Central,Waikato,Apparel,7,215.63
S2173,2025-02-28,George St,Otago,Beauty,11,2176.86
S2174,2025-09-26,Lambton,Wellington,Beauty,4,701.61
S2175,2025-01-05,Lambton,Wellington,Grocery,3,730.23
S2176,2025-08-21,Hamilton Central,Waikato,Grocery,6,1158.27
S2177,2025-11-10,Riccarton,Canterbury,Apparel,9,99.03
S2178,2025-10-05,Riccarton,Canterbury,Grocery,2,282.95
S2179,2025-04-08,Queen St,Auckland,Grocery,1,192.61
S2180,2025-12-21,Queen St,Auckland,Home,9,1422.53
S2181,2025-09-25,Riccarton,Canterbury,Grocery,2,310.33
S2182,2025-09-13,Riccarton,Canterbury,Home,6,361.38
S2183,2025-12-26,Queen St,Auckland,Beauty,4,299.85
S2184,2025-04-17,Riccarton,Canterbury,Home,12,233.47
S2185,2025-08-03,Riccarton,Canterbury,Grocery,8,877.82
S2186,2025-07-02,Hamilton Central,Waikato,Apparel,5,604.66
S2187,2025-11-27,George St,Otago,Grocery,2,201.79
S2188,2025-06-21,Lambton,Wellington,Electronics,9,2372.78
S2189,2025-09-09,Lambton,Wellington,Electronics,6,1476.74
S2190,2025-12-08,Hamilton Central,Waikato,Apparel,8,470.09
S2191,2025-10-17,Lambton,Wellington,Grocery,12,2838.01
S2192,2025-04-07,Riccarton,Canterbury,Home,7,569.86
S2193,2025-07-21,George St,Otago,Home,1,143.25
S2194,2025-02-08,Queen St,Auckland,Grocery,4,1074.6
S2195,2025-06-07,Queen St,Auckland,Grocery,3,618.74
S2196,2025-04-12,Riccarton,Canterbury,Beauty,12,1618.42
S2197,2025-05-24,Lambton,Wellington,Electronics,2,212.07
S2198,2025-07-08,George St,Otago,Home,8,520.89
S2199,2025-11-04,Hamilton Central,Waikato,Electronics,4,518.91
S2200,2025-11-25,Lambton,Wellington,Home,12,699.24
S2201,2025-10-28,Riccarton,Canterbury,Electronics,4,1179.75
S2202,2025-04-22,Lambton,Wellington,Electronics,1,120.83
S2203,2025-04-10,George St,Otago,Beauty,6,144.02
S2204,2025-08-17,George St,Otago,Beauty,5,953.66
S2205,2025-12-06,George St,Otago,Apparel,5,1088.98
S2206,2025-05-20,George St,Otago,Electronics,5,738.21
S2207,2025-08-04,Hamilton Central,Waikato,Beauty,11,1194.76
S2208,2025-11-03,George St,Otago,Grocery,10,2618.53
S2209,2025-02-07,George St,Otago,Home,9,1520.36
S2210,2025-02-15,Hamilton Central,Waikato,Beauty,7,1441.17
S2211,2025-05-08,Hamilton Central,Waikato,Electronics,2,164.92
S2212,2025-08-19,George St,Otago,Electronics,5,1088.07
S2213,2025-09-25,Queen St,Auckland,Electronics,11,1965.37
S2214,2025-02-08,George St,Otago,Grocery,9,1733.55
S2215,2025-09-11,Hamilton Central,Waikato,Apparel,10,500.77
S2216,2025-07-07,George St,Otago,Grocery,12,3151.51
S2217,2025-09-13,George St,Otago,Grocery,6,1280.6
S2218,2025-10-23,Lambton,Wellington,Beauty,11,3139.16
S2219,2025-12-20,Hamilton Central,Waikato,Beauty,1,237.83
S2220,2025-02-28,Hamilton Central,Waikato,Apparel,1,112.54
S2221,2025-10-03,George St,Otago,Grocery,3,654.25
S2222,2025-08-28,Riccarton,Canterbury,Grocery,6,1195.9
S2223,2025-03-24,George St,Otago,Grocery,5,575.64
S2224,2025-04-28,George St,Otago,Electronics,8,2394.62
S2225,2025-05-10,Queen St,Auckland,Apparel,9,2696.15
S2226,2025-09-27,George St,Otago,Beauty,1,144.71
S2227,2025-10-18,Lambton,Wellington,Apparel,5,832.1
S2228,2025-04-18,Lambton,Wellington,Apparel,4,808.04
S2229,2025-04-06,George St,Otago,Electronics,5,892.25
S2230,2025-01-04,Lambton,Wellington,Apparel,7,1952.79
S2231,2025-02-05,Queen St,Auckland,Beauty,3,63.83
S2232,2025-03-08,Hamilton Central,Waikato,Grocery,10,706.73
S2233,2025-02-19,Riccarton,Canterbury,Beauty,8,1361.66
S2234,2025-02-13,Hamilton Central,Waikato,Beauty,9,154.57
S2235,2025-08-05,Hamilton Central,Waikato,Beauty,9,753.34
S2236,2025-08-19,George St,Otago,Beauty,9,1294.37
S2237,2025-12-11,Hamilton Central,Waikato,Beauty,7,1110.96
S2238,2025-11-09,Riccarton,Canterbury,Beauty,9,779.04
S2239,2025-01-26,Riccarton,Canterbury,Beauty,4,1171.21
S2240,2025-04-23,George St,Otago,Beauty,3,387.21
S2241,2025-11-27,Queen St,Auckland,Home,9,196.45
S2242,2025-11-28,Lambton,Wellington,Grocery,11,2121.34
S2243,2025-12-22,Lambton,Wellington,Electronics,6,418.87
S2244,2025-07-16,Hamilton Central,Waikato,Apparel,10,2563.5
S2245,2025-09-05,Riccarton,Canterbury,Electronics,1,231.2
S2246,2025-10-22,Lambton,Wellington,Electronics,4,285.52
S2247,2025-10-01,George St,Otago,Grocery,9,763.4
S2248,2025-05-26,Queen St,Auckland,Beauty,4,453.49
S2249,2025-05-19,Riccarton,Canterbury,Apparel,6,1474.05
S2250,2025-03-01,Riccarton,Canterbury,Grocery,1,62.98
S2251,2025-11-26,Lambton,Wellington,Beauty,1,119.67
S2252,2025-11-26,Lambton,Wellington,Home,2,70.37
S2253,2025-03-17,Riccarton,Canterbury,Home,5,1055.91
S2254,2025-11-02,George St,Otago,Beauty,10,418.46
S2255,2025-09-07,Riccarton,Canterbury,Grocery,5,225.53
S2256,2025-02-12,George St,Otago,Grocery,4,114.82
S2257,2025-06-22,George St,Otago,Apparel,10,1887.88
S2258,2025-10-14,Queen St,Auckland,Beauty,6,1584.13
S2259,2025-07-07,Lambton,Wellington,Electronics,10,782.21
S2260,2025-08-13,Lambton,Wellington,Beauty,11,689.8
S2261,2025-01-09,Queen St,Auckland,Beauty,9,1578.35
S2262,2025-05-23,Hamilton Central,Waikato,Apparel,1,288.01
S2263,2025-07-17,Lambton,Wellington,Home,6,230.18
S2264,2025-07-09,Queen St,Auckland,Beauty,7,527.0
S2265,2025-12-14,Lambton,Wellington,Electronics,1,197.28
S2266,2025-04-02,Hamilton Central,Waikato,Beauty,5,472.88
S2267,2025-11-02,Lambton,Wellington,Home,4,509.9
S2268,2025-01-16,Hamilton Central,Waikato,Electronics,11,544.16
S2269,2025-11-21,George St,Otago,Home,10,1518.03
S2270,2025-04-03,Lambton,Wellington,Beauty,2,237.29
S2271,2025-01-17,Lambton,Wellington,Electronics,6,1441.71
S2272,2025-08-04,George St,Otago,Home,8,638.59
S2273,2025-08-07,Queen St,Auckland,Grocery,2,409.39
S2274,2025-12-20,Lambton,Wellington,Home,10,353.76
S2275,2025-03-04,Riccarton,Canterbury,Grocery,1,234.39
S2276,2025-08-12,Queen St,Auckland,Beauty,1,230.28
S2277,2025-02-04,Hamilton Central,Waikato,Beauty,4,251.28
S2278,2025-09-12,Lambton,Wellington,Apparel,1,214.96
S2279,2025-05-06,Riccarton,Canterbury,Apparel,3,69.38
S2280,2025-08-20,Queen St,Auckland,Electronics,7,1319.3
S2281,2025-12-13,Queen St,Auckland,Beauty,11,380.44
S2282,2025-11-16,Lambton,Wellington,Grocery,9,2593.58
S2283,2025-02-09,Lambton,Wellington,Home,8,1939.84
S2284,2025-03-02,Hamilton Central,Waikato,Home,2,440.22
S2285,2025-10-11,Hamilton Central,Waikato,Beauty,8,804.18
S2286,2025-10-07,Queen St,Auckland,Home,5,1261.34
S2287,2025-07-17,Queen St,Auckland,Home,5,487.03
S2288,2025-01-01,Queen St,Auckland,Electronics,11,1248.53
S2289,2025-10-05,George St,Otago,Home,3,237.42
S2290,2025-09-07,Riccarton,Canterbury,Beauty,1,106.24
S2291,2025-04-02,Queen St,Auckland,Home,11,1288.27
S2292,2025-11-23,Riccarton,Canterbury,Apparel,9,652.71
S2293,2025-04-19,George St,Otago,Electronics,3,61.5
S2294,2025-09-07,Lambton,Wellington,Electronics,6,505.34
S2295,2025-08-20,Hamilton Central,Waikato,Beauty,12,3040.94
S2296,2025-11-15,Lambton,Wellington,Home,9,2510.42
S2297,2025-05-11,Hamilton Central,Waikato,Grocery,11,2993.03
S2298,2025-08-04,Queen St,Auckland,Home,1,266.6
S2299,2025-05-02,George St,Otago,Electronics,9,1327.79
S2300,2025-07-16,Lambton,Wellington,Home,6,921.24
S2301,2025-06-26,Lambton,Wellington,Home,4,140.02
S2302,2025-05-06,George St,Otago,Apparel,7,372.81
S2303,2025-02-11,Queen St,Auckland,Electronics,9,319.88
S2304,2025-01-26,Queen St,Auckland,Beauty,3,213.26
S2305,2025-11-16,Hamilton Central,Waikato,Beauty,5,376.73
S2306,2025-12-03,Hamilton Central,Waikato,Beauty,12,876.32
S2307,2025-09-22,Lambton,Wellington,Grocery,3,541.6
S2308,2025-03-12,Hamilton Central,Waikato,Apparel,12,1949.45
S2309,2025-09-10,Lambton,Wellington,Apparel,11,2618.55
S2310,2025-09-14,Hamilton Central,Waikato,Electronics,5,1497.17
S2311,2025-07-20,George St,Otago,Beauty,10,396.66
S2312,2025-08-03,Queen St,Auckland,Grocery,8,2325.21
S2313,2025-10-09,Lambton,Wellington,Home,9,2097.08
S2314,2025-06-02,Hamilton Central,Waikato,Home,4,1083.47
S2315,2025-10-26,Hamilton Central,Waikato,Apparel,7,1956.23
S2316,2025-02-26,Hamilton Central,Waikato,Home,4,526.3
S2317,2025-12-06,Queen St,Auckland,Beauty,7,627.9
S2318,2025-02-08,Lambton,Wellington,Home,8,1350.25
S2319,2025-02-02,Hamilton Central,Waikato,Home,8,2315.46
S2320,2025-03-21,Hamilton Central,Waikato,Grocery,5,634.27
S2321,2025-03-22,Lambton,Wellington,Beauty,7,1305.22
S2322,2025-05-17,Hamilton Central,Waikato,Apparel,6,1087.76
S2323,2025-09-10,George St,Otago,Beauty,6,592.28
S2324,2025-02-28,Hamilton Central,Waikato,Electronics,7,151.87
S2325,2025-01-04,George St,Otago,Grocery,5,642.09
S2326,2025-01-11,Riccarton,Canterbury,Grocery,12,2012.95
S2327,2025-07-25,Lambton,Wellington,Apparel,9,1726.01
S2328,2025-09-25,Hamilton Central,Waikato,Grocery,5,793.65
S2329,2025-09-27,George St,Otago,Home,10,469.03
S2330,2025-11-17,Riccarton,Canterbury,Electronics,12,2978.97
S2331,2025-12-09,Hamilton Central,Waikato,Beauty,4,755.1
S2332,2025-08-20,Queen St,Auckland,Electronics,6,1733.06
S2333,2025-12-18,Lambton,Wellington,Electronics,7,530.2
S2334,2025-06-24,Hamilton Central,Waikato,Grocery,7,1312.34
S2335,2025-01-08,Lambton,Wellington,Grocery,7,212.62
S2336,2025-09-02,Hamilton Central,Waikato,Electronics,7,1214.36
S2337,2025-09-02,Lambton,Wellington,Apparel,10,2377.69
S2338,2025-10-18,Queen St,Auckland,Apparel,3,472.26
S2339,2025-07-12,Lambton,Wellington,Home,5,959.83
S2340,2025-04-17,George St,Otago,Apparel,5,801.48
S2341,2025-02-15,George St,Otago,Grocery,5,396.28
S2342,2025-07-05,Lambton,Wellington,Grocery,4,1146.65
S2343,2025-11-17,Queen St,Auckland,Grocery,6,829.06
S2344,2025-10-26,George St,Otago,Electronics,12,3336.18
S2345,2025-06-05,Riccarton,Canterbury,Beauty,3,111.14
S2346,2025-01-12,Riccarton,Canterbury,Apparel,9,1061.17
S2347,2025-03-11,Lambton,Wellington,Apparel,3,212.21
S2348,2025-11-04,Lambton,Wellington,Electronics,3,146.47
S2349,2025-11-05,George St,Otago,Grocery,12,2360.5
S2350,2025-06-02,Queen St,Auckland,Grocery,5,1297.36
S2351,2025-04-19,Lambton,Wellington,Apparel,3,292.72
S2352,2025-06-25,Hamilton Central,Waikato,Home,11,930.85
S2353,2025-06-17,Riccarton,Canterbury,Electronics,2,449.8
S2354,2025-10-25,Hamilton Central,Waikato,Electronics,3,446.53
S2355,2025-12-01,Hamilton Central,Waikato,Beauty,10,2008.34
S2356,2025-06-26,George St,Otago,Home,10,2991.98
S2357,2025-06-08,Riccarton,Canterbury,Grocery,10,1442.6
S2358,2025-05-13,Riccarton,Canterbury,Electronics,2,398.35
S2359,2025-12-08,Lambton,Wellington,Apparel,7,375.67
S2360,2025-03-23,George St,Otago,Home,12,570.96
S2361,2025-04-15,Queen St,Auckland,Electronics,10,1616.57
S2362,2025-11-09,George St,Otago,Apparel,5,1032.58
S2363,2025-11-02,Queen St,Auckland,Home,6,1102.52
S2364,2025-05-08,Riccarton,Canterbury,Grocery,12,3586.97
S2365,2025-10-04,Lambton,Wellington,Electronics,9,1053.79
S2366,2025-11-27,George St,Otago,Home,1,59.05
S2367,2025-04-23,Queen St,Auckland,Apparel,9,2539.99
S2368,2025-01-16,Queen St,Auckland,Electronics,2,38.65
S2369,2025-03-24,Lambton,Wellington,Electronics,1,112.33
